;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
219; Nissan Qashqai I  ; 2007 ; 563 000 ; 103 040 ;" Москва
"; 23 апреля; 4,2; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; передний; 10.7 с; Япония; 5; 5; 4310; 1780; 1610; 2630; 352/1513; 1380; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.7; АИ-95; переднее, поперечное; 1998; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.1
220; Nissan Juke Nismo I  ; 2013 ;850 000 ; 70 000 ;" Москва
"; 25 марта;  ; 1.6 л; 200 л.с.; вариатор; бензин; АИ-95; полный; 8.2 с; Япония; 5; 5; 4165; 1770; 1565; 2530; 251/550; 1441; вариатор;; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 200; 8.2; АИ-95; переднее, поперечное; 1618; турбонаддув; 200 / 147 при 6000; 250 при 4800 – 2400; рядное; 4; 4; непосредственный впрыск (прямой);; 
221; Nissan X-Trail II Рестайлинг  ; 2012 ; 950 000 ; 54 000 ;" Ростов-на-Дону
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
222; Nissan Qashqai I  ; 2008 ; 499 000 ; 116 100 ;" Санкт-Петербург
"; 23 апреля; 4,2; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; передний; 10.7 с; Япония; 5; 5; 4310; 1780; 1610; 2630; 352/1513; 1380; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.7; АИ-95; переднее, поперечное; 1998; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.1
223; Nissan Note I Рестайлинг  ; 2011 ; 470 000 ; 75 000 ;" Москва
"; 23 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
224; Nissan Qashqai I  ; 2009 ; 559 000 ; 102 000 ;" Москва
"; 23 апреля; 4,2; 1.6 л; 114 л.с.; механика; бензин; АИ-95; передний; 12 с; Япония; 5; 5; 4310; 1780; 1610; 2630; 352/1513; 1297; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12; АИ-95; переднее, поперечное; 1598; нет; 114 / 84 при 6000; 156 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
225; Nissan Teana II Рестайлинг  ; 2013 ; 780 000 ; 125 000 ;" Ростов-на-Дону
"; 23 апреля; 4,3; 2.5 л; 182 л.с.; вариатор; бензин; АИ-92; передний; 9.6 с; Япония; 4; 5; 4850; 1795; 1495; 2775; 488; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.6; АИ-92; переднее, поперечное; 2496; нет; 182 / 134 при 6000; 228 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
226; Nissan Qashqai I Рестайлинг  ; 2013 ; 590 000 ; 107 000 ;" Москва
"; 23 апреля; 4,1; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 13 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1298; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 174; 13; АИ-95; переднее, поперечное; 1598; нет; 117 / 84 при 6000; 158 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
227; Nissan Teana I Рестайлинг  ; 2007 ; 380 000 ; 190 000 ;" Москва
"; 23 апреля; 4,4; 3.5 л; 245 л.с.; вариатор; бензин; АИ-95; передний; 7.9 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1590; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.9; АИ-95; переднее, поперечное; 3498; нет; 245 / 180 при 6000; 330 при 3600; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
228; Nissan X-Trail II Рестайлинг  ; 2013 ; 797 000 ; 79 000 ;" Уфа
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
229; Nissan Murano II (Z51) Рестайлинг  ; 2010 ; 710 000 ; 108 000 ;" Москва
"; 23 апреля;  ; 3.5 л; 249 л.с.; вариатор; бензин; АИ-95; полный; 8 с; Япония; 5; 5; 4860; 1885; 1720; 2825; 402/1510; 1790; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8; АИ-95; переднее, поперечное; 3498; нет; 249 / 183 при 6000; 334 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
230; Nissan Terrano III (D10)  ; 2015 ; 699 000 ; 25 000 ;" Тула
"; 23 апреля; 4,2; 1.6 л; 102 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 5; 5; 4315; 1822; 1695; 2673; 475; 1226; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 163; 11.8; АИ-95; переднее, поперечное; 1598; нет; 102 / 75 при 5750; 145 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 79.5 × 80.5
231; Nissan Teana II  ; 2011 ; 620 000 ; 112 000 ;" Москва
"; 23 апреля; 4,4; 2.5 л; 182 л.с.; вариатор; бензин; АИ-92; передний; 9.6 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.6; АИ-92; переднее, поперечное; 2496; нет; 182 / 134 при 6000; 228 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
232; Nissan Note I Рестайлинг  ; 2010 ; 520 000 ; 14 828 ;" Краснодар
"; 23 апреля; 4,5; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1131; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 174; 11.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 82 при 6000; 153 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
233; Nissan X-Trail II Рестайлинг  ; 2012 ; 850 000 ; 157 000 ;" Кострома
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; механика; бензин; АИ-95; полный; 11.1 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1482; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 181; 11.1; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
234; Nissan Almera Classic I  ; 2010 ; 340 000 ; 105 500 ;" Орёл
"; 23 апреля; 4,0; 1.6 л; 107 л.с.; автомат; бензин; АИ-95; передний; 13.9 с; Япония; 4; 5; 4510; 1710; 1440; 2535; 460; 1185; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 13.9; АИ-95; переднее, поперечное; 1596; нет; 107 / 79 при 6000; 146 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 88
235; Nissan Qashqai I Рестайлинг  ; 2010 ; 520 000 ; 141 000 ;" Подольск
"; 23 апреля; 4,1; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1454; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.3; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 90.1
236; Nissan Pathfinder II  ; 1998 ; 185 000 ; 380 000 ;" Санкт-Петербург
"; 23 апреля; 4,4; 3.3 л; 150 л.с.; автомат; бензин; АИ-92; полный; 12 с; Япония; 5; 5; 4530; 1840; 1750; 2700; 435/1670; 1910; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; барабанные; 166; 12; АИ-92; переднее, продольное; 3275; нет; 150 / 110 при 4800; 266 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 91.5 × 83
237; Nissan Almera II (N16) Рестайлинг  ; 2005 ; 185 000 ; 178 000 ;" Воронеж
"; 23 апреля; 4,0; 1.5 л; 98 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 4; 5; 4436; 1695; 1445; 2535; 460; 1105; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 177; 13.1; АИ-95; переднее, поперечное; 1497; нет; 98 / 72 при 6000; 136 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73.6 × 88
238; Nissan Juke I  ; 2013 ; 720 000 ; 18 000 ;" Ростов-на-Дону
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
239; Nissan Almera Classic I  ; 2008 ; 230 000 ; 127 000 ;" Ярославль
"; 23 апреля; 4,0; 1.6 л; 107 л.с.; механика; бензин; АИ-95; передний; 12.1 с; Япония; 4; 5; 4510; 1710; 1440; 2535; 460; 1160; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 184; 12.1; АИ-95; переднее, поперечное; 1596; нет; 107 / 79 при 6000; 146 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 88
240; Nissan X-Trail II  ; 2007 ; 519 000 ; 119 000 ;" Воронеж
"; 23 апреля; 4,3; 2.0 л; 140 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4630; 1785; 1685; 2630; 603/1773; 1515; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 172; 11.9; АИ-95; переднее, поперечное; 1997; нет; 140 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 90.1
241; Nissan X-Trail II Рестайлинг  ; 2012 ; 729 000 ; 93 000 ;" Москва
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
242; Nissan Terrano III (D10)  ; 2014 ; 655 000 ; 59 000 ;" Москва
"; 23 апреля; 4,2; 1.6 л; 102 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 5; 5; 4315; 1822; 1695; 2673; 475; 1226; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 163; 11.8; АИ-95; переднее, поперечное; 1598; нет; 102 / 75 при 5750; 145 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 79.5 × 80.5
243; Nissan Juke I  ; 2014 ; 785 000 ; 41 000 ;" Санкт-Петербург
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
244; Nissan Qashqai I Рестайлинг  ; 2010 ; 649 000 ; 89 200 ;" Ковров
"; 23 апреля; 4,1; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1454; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.3; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 90.1
245; Nissan X-Trail III  ; 2015 ; 1 450 000 ; 62 000 ;" Москва
"; 23 апреля; 4,3; 2.0 л; 144 л.с.; вариатор; бензин; АИ-95; полный; 12.1 с; Япония; 5; 5; 4643; 1820; 1695; 2706; 497/1585; 1642; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 12.1; АИ-95; переднее, поперечное; 1997; нет; 144 / 106 при 6000; 200 при 4400; рядное; 4; 4; непосредственный впрыск (прямой); 11.2; 84 × 90.1
246; Nissan X-Trail III  ; 2016 ; 1 120 000 ; 15 000 ;" Сергиев Посад
"; 17 апреля; 4,3; 2.0 л; 144 л.с.; механика; бензин; АИ-95; передний; 11.1 с; Япония; 5; 5; 4643; 1820; 1695; 2706; 497/1585; 1525; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 11.1; АИ-95; переднее, поперечное; 1997; нет; 144 / 106 при 6000; 200 при 4400; рядное; 4; 4; непосредственный впрыск (прямой); 11.2; 84 × 90.1
247; Nissan Teana II  ; 2008 ; 580 000 ; 120 000 ;" Екатеринбург
"; 24 апреля; 4,4; 3.5 л; 249 л.с.; вариатор; бензин; АИ-95; передний; 7.2 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1590; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.2; АИ-95; переднее, поперечное; 3498; нет; 249 / 183 при 6000; 326 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
248; Nissan Teana II Рестайлинг  ; 2012 ; 800 000 ; 35 000 ;" Краснодар
"; 24 апреля; 4,3; 2.5 л; 185 л.с.; вариатор; бензин; АИ-92; передний;; Япония; 4; 5; 4850; 1795; 1495; 2775; 488; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 2496; нет; 185 / 136 при 6000; 232 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
249; Nissan Navara (Frontier) III (D40) Рестайлинг  ; 2010 ; 712 000 ; 202 000 ;" Екатеринбург
"; 23 апреля;  ; 2.5 л; 190 л.с.; механика; дизель; ДТ; полный; 11.1 с; Япония; 4; 5; 5396; 1848; 1790; 3200; ; 2100; механика; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 180; 11.1; ДТ; переднее, продольное; 2488; турбонаддув; 190 / 140 при 4000; 450 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15; 89 × 100
250; Nissan X-Trail II Рестайлинг  ; 2011 ; 770 000 ; 103 000 ;" Ростов-на-Дону
"; 23 апреля; 4,5; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1565; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 182; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
251; Nissan Qashqai I Рестайлинг  ; 2010 ; 660 000 ; 68 132 ;" Москва
"; 23 апреля; 4,1; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; передний; 10.7 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1378; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 10.7; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 90.1
252; Nissan Almera Classic I  ; 2011 ; 370 000 ; 108 812 ;" Ульяновск
"; 23 апреля; 4,0; 1.6 л; 107 л.с.; автомат; бензин; АИ-95; передний; 13.9 с; Япония; 4; 5; 4510; 1710; 1440; 2535; 460; 1185; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 13.9; АИ-95; переднее, поперечное; 1596; нет; 107 / 79 при 6000; 146 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 88
253; Nissan X-Trail II Рестайлинг  ; 2012 ; 820 000 ; 127 507 ;" Санкт-Петербург
"; 23 апреля; 4,5; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1565; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 182; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
254; Nissan Tiida II  ; 2015 ; 705 000 ; 21 000 ;" Уфа
"; 23 апреля; 4,7; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.3 с; Япония; 5; 5; 4387; 1768; 1533; 2700; 307; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 180; 11.3; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
255; Nissan X-Trail II Рестайлинг  ; 2011 ; 749 000 ; 149 000 ;" Екатеринбург
"; 23 апреля; 4,5; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1565; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 182; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
256; Nissan X-Trail II Рестайлинг  ; 2012 ; 749 000 ; 139 713 ;" Екатеринбург
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
257; Nissan X-Trail II Рестайлинг  ; 2011 ; 669 000 ; 102 513 ;" Уфа
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
258; Nissan Qashqai I Рестайлинг  ; 2011 ; 620 000 ; 128 500 ;" Нижний Новгород
"; 23 апреля; 4,1; 1.6 л; 114 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1298; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 178; 11.8; АИ-95; переднее, поперечное; 1598; нет; 114 / 84 при 6000; 156 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
259; Nissan Juke I  ; 2013 ; 670 000 ; 76 500 ;" Воронеж
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
260; Nissan Juke I  ; 2013 ; 720 000 ; 55 000 ;" Москва
"; 24 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
261; Nissan Juke I  ; 2014 ; 679 000 ; 39 000 ;" Уфа
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
262; Nissan X-Trail III  ; 2017 ; 1 500 000 ; 16 420 ;" Севастополь
"; 23 апреля; 4,3; 2.0 л; 144 л.с.; вариатор; бензин; АИ-95; полный; 12.1 с; Япония; 5; 5; 4643; 1820; 1695; 2706; 497/1585; 1642; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 12.1; АИ-95; переднее, поперечное; 1997; нет; 144 / 106 при 6000; 200 при 4400; рядное; 4; 4; непосредственный впрыск (прямой); 11.2; 84 × 90.1
263; Nissan Almera Classic I  ; 2007 ; 299 990 ; 90 504 ;" Москва
"; 23 апреля; 4,0; 1.6 л; 107 л.с.; автомат; бензин; АИ-95; передний; 13.9 с; Япония; 4; 5; 4510; 1710; 1440; 2535; 460; 1185; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 13.9; АИ-95; переднее, поперечное; 1596; нет; 107 / 79 при 6000; 146 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 88
264; Nissan Juke I  ; 2012 ; 599 000 ; 84 000 ;" Москва
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
265; Nissan Note I Рестайлинг  ; 2012 ; 439 000 ; 44 650 ;" Москва
"; 23 апреля; 4,5; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1131; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 174; 11.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 82 при 6000; 153 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
266; Nissan Patrol V (Y61) Рестайлинг  ; 2007 ; 918 000 ; 186 000 ;" Зеленоград
"; 23 апреля;  ; 3.0 л; 160 л.с.; автомат; дизель; ДТ; полный; 16.3 с; Япония; 5; 5, 7; 5045; 1840; 1840; 2970; 668/2287; 2465; автомат; 4; полный; зависимая, пружинная; зависимая, пружинная; дисковые; дисковые; 160; 16.3; ДТ; переднее, продольное; 2953; турбонаддув; 160 / 118 при 3600; 354 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 96 × 102
267; Nissan Patrol V (Y61) Рестайлинг  ; 2007 ; 918 000 ; 186 000 ;" Нижняя Тура
"; 23 апреля;  ; 3.0 л; 160 л.с.; автомат; дизель; ДТ; полный; 16.3 с; Япония; 5; 5, 7; 5045; 1840; 1840; 2970; 668/2287; 2465; автомат; 4; полный; зависимая, пружинная; зависимая, пружинная; дисковые; дисковые; 160; 16.3; ДТ; переднее, продольное; 2953; турбонаддув; 160 / 118 при 3600; 354 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 96 × 102
268; Nissan Teana I Рестайлинг  ; 2007 ; 490 000 ; 188 147 ;" Владимир
"; 23 апреля; 4,4; 3.5 л; 245 л.с.; вариатор; бензин; АИ-95; передний; 7.9 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1590; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.9; АИ-95; переднее, поперечное; 3498; нет; 245 / 180 при 6000; 330 при 3600; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
269; Nissan X-Trail I  ; 2005 ; 460 000 ; 262 000 ;" Канск
"; 23 апреля; 4,1; 2.0 л; 140 л.с.; механика; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4510; 1765; 1675; 2625; 410/1841; 1430; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 11.3; АИ-95; переднее, поперечное; 1998; нет; 140 / 103 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.3
